"Stop ID","Stop Name","X","Y","Sign","Aligned","Bike Rack","Lighting","Shelter","Shelter Type","Bench","Bench Type","Surface","Divider","Landing Pad","Cross","Running","SW Width","SW Cond","Manhole","Utility Pole","Electrical Box","Foliage","Other","Passageway","Amen 1","Amen 2","Amen 3","Amen 4","Amen 5","Amen 6","Amen 7","Amen 8","Amen 9","Amen 10","ADA 1","ADA 2","ADA 3","ADA 4","ADA 5","ADA 6","ADA 7","ADA 8","ADA 9","ADA 10","ADA 11","ADA 12","ADA 13","GoRaleigh","GoTriangle","Wolfline","GoCary","GoDurham","Other","Surveyor","Timetamp"
"8097","Wake Forest Rd at Mills St","35.81041458","-78.617314964791","3","Yes","None","None","None","None","None","None","","","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","Yes","Less than 3'","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Jason Johnson "," 06/15/2022 @ 01:24 pm"
"8099","Wake Forest Rd at Hodges St","35.815159","-78.617314964791","4","Yes","None","None","None","None","None","None","","","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Less than 3'","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Jason Johnson "," 06/15/2022 @ 01:52 pm"
"8940","Wake Forest Rd at Six Forks Rd (SB)","35.82131322","-78.617314964791","2","Yes","None","None","5","Slim Shelter","4","Slim Shelter","Concrete Pad","No Divider","5","0","0","5' or greater","Good","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Jason Johnson "," 06/15/2022 @ 02:20 pm"
"8932","Six Forks Rd at Barrett Dr","35.828037","-78.635166757003","4","Yes","None","None","None","None","None","None","","","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Jason Johnson "," 06/15/2022 @ 02:55 pm"
"8941","Six Forks Rd at Computer Dr","35.831649","-78.635166757003","1","Yes","None","None","None","None","None","None","","","None","0","0","5' or greater","Fair","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Jason Johnson "," 06/15/2022 @ 03:12 pm"
"8320","E Lenoir St at Rock Quarry St","35.7724606","-78.63047195465","4","Yes","None","1","None","None","None","None","No","No","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:44 pm"
"9431","S State St at Tipton St","35.769883","-78.63047195465","4","Yes","None","4","None","None","None","None","No","No","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","Yes","No","No","No","Less than 3'","No","Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:44 pm"
"9319","S State St at MLK Jr Blvd","35.768117","-78.63047195465","4","Yes","None","3","None","None","None","None","No","No","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Less than 3'","Yes","No","No","No","Yes","No","No","Yes","Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:44 pm"
"8883","S State St at Tipton St","35.769973","-78.63047195465","4","Yes","None","None","None","None","3","Dirt standalone","Located on Dirt","Divider","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","Yes","Less than 3'","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:44 pm"
"8885","Lenoir St at Freeman St","35.772623","-78.63047195465","4","Yes","None","1","4","Slim Shelter","4","Slim Shelter","Concrete Pad","Divider","4","0","0","3' to 5'","Fair","No","No","No","No","No","Greater than 3'","No","No","No","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:44 pm"
"8674","MLK Jr Blvd at Coleman St","35.767684","-78.63047195465","4","Yes","None","None","None","None","4","None","Concrete Pad","No Divider","4","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:44 pm"
"8413","Wilmington St Service Rd at Mechanical Blvd","35.72724","-78.63047195465","4","Yes","None","3","None","None","None","None","No","No","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:44 pm"
"8925","MLK Jr Blvd at S State St","35.767909","-78.63047195465","5","Yes","None","3","None","None","None","None","No","No","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:44 pm"
"8291","Rock Quarry Rd at Vardaman St","35.77023533","-78.63047195465","4","Yes","None","None","None","None","None","None","No","No","None","0","0","3' to 5'","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Greater than 3'","No","Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:44 pm"
"8882","S State St at Martin Luther King Jr Blvd","35.768261","-78.63047195465","4","Yes","None","5","None","None","None","None","No","No","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","Yes","No","No","No","Less than 3'","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:44 pm"
"8673","MLK Jr Blvd at S State St","35.767747","-78.63047195465","5","Yes","None","3","None","None","None","None","No","No","None","0","0","3' to 5'","Excellent","No","No","No","No","No","Greater than 3'","Yes","No","No","No","Yes","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:44 pm"
"8319","Rock Quarry Rd at Cumberland St","35.77123798","-78.63047195465","4","Yes","None","4","None","None","None","None","No","No","None","0","0","3' to 5'","Fair","No","No","No","No","No","Greater than 3'","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:44 pm"
"8950","Wilmington Service Rd at Sherwee Dr","35.73367315","-78.63047195465","4","Yes","None","3","None","None","None","None","No","No","None","0","0","3' to 5'","Excellent","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:44 pm"
"9726","Lenoir St at Coleman St","35.77259063","-78.63047195465","4","Yes","None","3","None","None","None","None","No","No","None","0","0","3' to 5'","Fair","No","No","No","No","No","Greater than 3'","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:44 pm"
"8405","S Saunders St at Olympia Dr","35.733829","-78.63047195465","4","Yes","None","5","None","None","None","None","No","No","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","Yes","No","No","No","Less than 3'","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:44 pm"
"8414","Wilmington St Service Rd at Tryon Rd","35.73045357","-78.63047195465","5","Yes","None","4","4","Full Shelter","4","Full Shelter","Concrete Pad","Divider","4","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:44 pm"
"8411","Garner Station Blvd at Rupert Rd","35.722771","-78.63047195465","4","Yes","None","1","None","None","None","None","No","No","None","0","0","3' to 5'","Excellent","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:44 pm"
"9709","Garner Station Blvd at Lennox Place","35.724683","-78.63047195465","2","Yes","None","5","None","None","4","Concrete standalone","Concrete Pad","No Divider","4","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:44 pm"
"9196","E Bragg St at S Bloodworth St","35.765819","-78.63047195465","5","Yes","None","1","None","None","None","None","No","No","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:44 pm"
"8412","Mechanical Blvd at S. Wilmington St.","35.72492669","-78.63047195465","4","Yes","None","1","4","Slim Shelter","4","Slim Shelter","Concrete Pad","Divider","4","0","0","5' or greater","Good","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:45 pm"
"8404","S Wilmington St at Chapanoke Rd","35.73583972","-78.63047195465","4","Yes","None","4","4","Slim Shelter","4","Slim Shelter","Concrete Pad","Divider","4","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:45 pm"
"8407","Garner Station Blvd. at North Station (Carlie C's)","35.72499847","-78.63047195465","4","Yes","None","5","None","None","None","None","No","No","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Less than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:45 pm"
"8408","Garner Station Blvd at South Station","35.72471","-78.63047195465","4","Yes","None","5","4","Slim Shelter","3","Slim Shelter","Concrete Pad","Divider","3","0","0","3' to 5'","Fair","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:45 pm"
"1540","Hammond Rd at Chapanoke Rd (Detention Center)","35.73544913","-78.63047195465","5","Yes","None","None","None","None","None","None","No","No","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:45 pm"
"8409","Garner Station Blvd at Goodberry's","35.72473","-78.63047195465","4","Yes","None","3","None","None","3","Dirt standalone","Located on Dirt","No Divider","None","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Less than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:45 pm"
"8162","Garner Rd at Bragg St","35.76587006","-78.63047195465","5","Yes","None","3","None","None","None","None","No","No","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:45 pm"
"1539","Hammond Rd at Chapanoke Rd (SECU)","35.7355","-78.63047195465","5","Yes","None","None","None","None","None","None","No","No","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","Yes","No","Yes","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:45 pm"
"9787","Purser Dr at Wal-Mart","35.717614","-78.63047195465","4","Yes","None","4","4","Full Shelter","4","Full Shelter","Concrete Pad","Divider","4","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:45 pm"
"8415","Wilmington St Service Rd at Chapanoke Rd","35.7352678","-78.63047195465","4","Yes","None","4","4","Slim Shelter","4","Slim Shelter","Concrete Pad","Divider","4","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:46 pm"
"9193","Holmes St at E Bragg St","35.765786","-78.63047195465","1","Yes","None","4","None","None","None","None","No","No","3","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","Yes","Less than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:46 pm"
"8907","E Bragg St at S Person St","35.76588672","-78.6304719","5","Yes","None","3","None","None","None","None","No","No","None","0","0","3' to 5'","Good","No","No","No","No","Yes","Greater than 3'","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:46 pm"
"8416","S Saunders St at Illeagnes St","35.74452","-78.63047195465","4","Yes","None","1","None","None","4","Dirt standalone","Located on Dirt","No Divider","None","0","0","3' to 5'","Fair","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:46 pm"
"9194","E Bragg St at Angelus St","35.76576644","-78.63047195465","4","Yes","None","4","None","None","None","None","No","No","2","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","No","No","Less than 3'","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/15/2022 @ 07:46 pm"
"8025","Capital Blvd At Calvary Dr","35.8453","-78.564110713766","5","Yes","None","1","4","Full Shelter","4","Full Shelter","Concrete Pad","Divider","4","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","Eviane Zanetti kumar"," 06/16/2022 @ 06:07 am"
"8285","Rock Quarry Rd at Edwin Dr (NB)","35.75116684","null","4","Yes","None","None","None","None","None","None","No","No","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/16/2022 @ 06:15 am"
"8739","Calvary Dr at Capital Blvd (Mini City Marketplace)","35.84461","-78.564110713766","4","Yes","None","1","None","None","3","Concrete standalone","Concrete Pad","No Divider","None","0","0","5' or greater","Good","No","No","No","Yes","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Eviane Zanetti kumar"," 06/16/2022 @ 06:28 am"
"8455","W Millbrook Rd at Six Forks Rd","35.85633","-78.630803507241","4","Yes","None","1","None","None","None","None","No","No","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Jason Johnson "," 06/16/2022 @ 06:36 am"
"8911","Rock Quarry Rd at Cross Link Rd","35.75508725","null","4","Yes","None","5","4","Slim Shelter","4","Concrete standalone","Concrete Pad","Divider","4","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","Yes","Yes","No","No","Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/16/2022 @ 06:38 am"
"9311","Calvary Dr at Louisburg Rd","35.8431","-78.564110713766","4","Yes","None","1","None","None","None","None","No","No","None","0","0","3' to 5'","Fair","No","No","No","Yes","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Eviane Zanetti kumar"," 06/16/2022 @ 06:42 am"
"8588","Beryl Rd at Method Rd","35.79450567","null","3","Yes","None","3","3","Slim Shelter","3","Slim Shelter","Concrete Pad","No Divider","3","0","0","No sidewalk","Poor Sidewalk Condition (cracking, vaulting, level change, surface, distress)","No","No","No","Yes","No","Less than 3'","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Cynthia Jackson "," 06/16/2022 @ 06:44 am"
"8295","Proctor St at Fountain Dr","35.75337219","-78.608266229727","2","Yes","None","3","None","None","None","None","No","No","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/16/2022 @ 06:46 am"
"8719","E Millbrook Rd at Six Forks Rd","35.85581","-78.630803507241","4","Yes","None","1","None","None","None","None","No","No","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Jason Johnson "," 06/16/2022 @ 06:51 am"
"8294","Proctor St at Rock Quarry Rd","35.75436114","-78.608266229727","4","Yes","None","3","None","None","None","None","No","No","None","0","0","3' to 5'","Good","No","No","No","No","No","Greater than 3'","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Brandon Quintana "," 06/16/2022 @ 06:52 am"
"8740","Calvary Dr at Capital Blvd","35.844895","-78.564110713766","4","Yes","None","1","None","None","None","None","No","No","None","0","0","3' to 5'","Fair","No","No","No","No","No","Greater than 3'","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Eviane Zanetti kumar"," 06/16/2022 @ 06:54 am"
