Stop ID,Stop Name,Y Coordinate,X Coordinate,Sign Present,Sign Rating,Sign Correctly Aligned,Shelter Present,Shelter Rating,Shelter Type, Shelter Price ,Bench Present,Bench Rating,Bench Type,Surface Under Bench,Bench Divider Divider Present, Bench Price ,Trash Can Present,Trash Can Rating,Trash Can Type, Trashcan Price ,Bike Rack Present,Bike Rack Rating,Lighting Present,Lighting Rating,Landing Pad Present,Landing Pad Rating,Landing Pad Cross Slope,Landing Pad Running,Sidewalk Present,Sidewalk Width,Sidewalk Condition,Manhole,Utility Pole,Electrical Box,Foliage,Other,Passageway,Traffic Signal,Posted Speed Limit,Designated Bus Zone,Painted Curbs,No Parking Signs,Flashing Lights,Other signs and Controls,Curb Ramp,Cross Walk,PedestrianÂ Signal,>2.08% Cross Slope,>5.0% Running Slope,"Clear floor area < 30"" by 48""","<36"" maintained around the shelter",No Wheelchair Access,"Seat Depth: < 20"" or > 24"" length","Seat Height: < 17"" or > 19"" from ground",Signs - GoRaleigh,Signs - GoTriangle,Signs - Wolfline,Signs - GoCary,Signs - GoDurham,Signs - Other,Timetamp
8110,Wake Forest Rd at New Hope Church Rd,-78.6129614,35.8373791,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,3,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,Yes,4,Pole-mounted, $ 424.00 ,No ,N/A,Yes,5,No ,N/A,0,0,Yes,3' to 5',Fair,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 07/05/2022 @ 05:05 am
8158,Wake Forest Rd at Dresser Ct,-78.61745139,35.83278789,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,3,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,Yes,3,Pole-mounted, $ 424.00 ,No ,N/A,Yes,4,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 07/05/2022 @ 05:50 am
8010,Wake Forest Rd at Sasser St,-78.637157,35.777525,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 07/28/2022 @ 03:57 am
1836,Forest Pines Dr at Wakefield Commons,-78.54474,35.94345,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, 06/22/2022 @ 06:11 am
1837,Retail Dr at Chick-Fil-A,-78.543,35.96743,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Poor  ,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No, 06/24/2022 @ 06:35 am
8252,Lake Boone Tr at Horton St,-78.68928036,35.81540863,No ,N/A,N/A,No ,N/A,N/A, $ -   ,Yes,2,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,Yes,5,Concrete, $ 800.00 ,No ,N/A,No ,N/A,Yes,4,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No, 06/30/2022 @ 09:52 am
8253,Lake Boone Tr at Wycliff Rd,-78.69522524,35.81574929,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,3,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/28/2022 @ 07:59 am
1840,Wake Union Church Rd at Hampton Inn,-78.54201,35.98203,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,No,<3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No, 06/24/2022 @ 09:07 am
8256,Edwards Mill Rd at John Humphries Wynd,-78.70548718,35.82526053,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,4,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,Yes,4,Pole-mounted, $ 424.00 ,No ,N/A,No ,N/A,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/28/2022 @ 05:51 am
8276,Hillsborough St at Horne St,-78.667866,35.787611,Yes,4,Yes,Yes,4,Other," $ 5,419.00 ",Yes,4,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,Yes,4,Concrete, $ 800.00 ,No ,N/A,Yes,5,Yes,4,0,0,Yes,5' or greater,Good,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No, 06/29/2022 @ 08:44 am
1891, New Bern Ave at WakeMed (EB),-78.58897467,35.78607121,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 06/24/2022 @ 04:26 am
8292,Rock Quarry Rd at Raleigh Blvd,-78.61580909,35.76611935,Yes,3,Yes,No ,N/A,N/A, $ -   ,Yes,2,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,Yes,3,Pole-mounted, $ 424.00 ,No ,N/A,No ,N/A,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,No,>3',No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/14/2022 @ 07:15 am
8298,Atkins Dr at Tee Dee St,-78.60657512,35.74984439,Yes,5,Yes,No ,N/A,N/A, $ -   ,Yes,2,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,No,<3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No, 06/29/2022 @ 07:36 am
1908,Forest Pines Dr at Green Elm Ln,-78.545201,35.954213,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, 06/24/2022 @ 07:45 am
1909,Forest Pines Dr at Beestone Ln,-78.546745,35.960912,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, 06/24/2022 @ 08:10 am
1910,N Main St at W Oak Ave,-78.505455,35.988592,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,No  ,N/A,N/A,No,Yes,No,Yes,No,>3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No, 07/01/2022 @ 05:50 am
8307,Savannah Dr at Quince Dr,-78.61553617,35.74023065,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,3,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,Yes,2,Pole-mounted, $ 424.00 ,No ,N/A,Yes,5,No ,N/A,0,0,Yes,3' to 5',Fair,No,Yes,No,Yes,No,<3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 07/12/2022 @ 05:54 am
8308,Savannah Dr at Daytona Dr,-78.61760508,35.74026283,Yes,3,Yes,No ,N/A,N/A, $ -   ,Yes,3,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,Yes,4,Pole-mounted, $ 424.00 ,No ,N/A,Yes,5,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,Yes,<3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No, 07/12/2022 @ 05:47 am
8328,Deep Hollow Dr at Duraleigh Rd,-78.7104141,35.85300971,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,3,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,Yes,3,Pole-mounted, $ 424.00 ,No ,N/A,No ,N/A,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,Yes,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/30/2022 @ 10:04 am
1916,7th Ave at Garner Town Hall (SB),-78.620677,35.705224,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,Yes,1,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/27/2022 @ 07:33 am
1917,Timber Dr at Chapwith Rd,-78.60616758,35.68636744,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/30/2022 @ 04:45 am
1918,Timber Dr at Benson Rd (Timber Crossings),-78.606123,35.686135,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,No ,N/A,0,0,Yes,3' to 5',Poor  ,No,No,No,No,No,>3',Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/30/2022 @ 04:51 am
1920,Timber Dr at Aversboro Rd,-78.615466,35.68614,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/30/2022 @ 04:41 am
1921,Aversboro Dr at Claymore Dr B,-78.61696311,35.68902377,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/30/2022 @ 04:27 am
1922,Aversboro Rd at Claymore Dr,-78.617068,35.68972,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,4,Yes,5,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/30/2022 @ 04:25 am
1925,Vandora Springs Rd at Beichler Rd,-78.62434503,35.709038,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/27/2022 @ 07:04 am
1926,Vandora Springs Rd at Beichler Rd,-78.624751,35.708829,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,2,Yes,1,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/27/2022 @ 07:06 am
6223,Alexander Promonade at WalMart,-78.776801,35.913158,No ,N/A,N/A,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,Yes,Less than 3',Excellent,No,Yes,No,No,No,<3',Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No, 06/29/2022 @ 11:33 pm
6225, Brier Creek at Little Brier Creek,-78.78466774,35.90944145,No ,N/A,N/A,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,No,<3',Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No, 06/17/2022 @ 07:24 pm
6689,Brier Creek Parkway at Skyland Ridge Parkway,-78.78050287,35.91399553,Yes,5,No,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,No ,N/A,0,0,Yes,5' or greater,Excellent,Yes,No,No,No,No,>3',No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No, 06/30/2022 @ 07:21 am
8349,Glenwood Ave at St Mary's St,-78.651441,35.81350837,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,3,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,Yes,4,Pole-mounted, $ 424.00 ,No ,N/A,Yes,4,No ,N/A,0,0,Yes,3' to 5',Poor  ,No,No,No,Yes,No,<3',Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 07/13/2022 @ 05:24 am
8002,Wilmington St at Morgan St,-78.63809141,35.77985693,Yes,4,No,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,Yes,4,0,0,Yes,5' or greater,Fair,No,No,No,No,No,>3',Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No, 06/23/2022 @ 03:50 am
8353,Glenwood Ave at Pasquatank Dr,-78.66578841,35.8261676,Yes,2,Yes,No ,N/A,N/A, $ -   ,Yes,1,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,Yes,No,<3',Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No, 06/21/2022 @ 09:05 am
8368,Duraleigh Rd at Pleasant Valley Rd,-78.7130056,35.86005963,Yes,5,Yes,No ,N/A,N/A, $ -   ,Yes,5,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Poor  ,No,No,No,No,No,>3',Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/30/2022 @ 09:16 am
8390,Glenwood Ave at St Mary's St,-78.65074286,35.81195976,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,1,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,Yes,1,0,0,Yes,Less than 3',Poor  ,No,No,No,No,No,<3',Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No, 06/20/2022 @ 11:14 am
8006,N Wilmington St at North St,-78.63774974,35.78508881,Yes,5,No,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,Yes,3,Pole-mounted, $ 424.00 ,No ,N/A,Yes,4,Yes,1,0,0,Yes,5' or greater,Good,No,No,No,No,No,>3',Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No, 06/28/2022 @ 07:12 am
8398,S Saunders St at Prospect Ave,-78.64919,35.76316,Yes,5,Yes,No ,N/A,N/A, $ -   ,Yes,3,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,Yes,5,Pole-mounted, $ 424.00 ,No ,N/A,Yes,3,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,No,>3',No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No, 07/26/2022 @ 03:04 am
8008,Poole at New Hope IB,-78.55952012,35.76579748,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/29/2022 @ 09:56 am
8400,S Saunders St at Hubert St,-78.64927,35.75759,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,3,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No, 07/07/2022 @ 04:47 am
8027,Capital Blvd at Spring Forest,-78.58069834,35.85356647,Yes,5,Yes,Yes,4,Full Shelter," $ 4,675.00 ",Yes,5,Full Shelter,Concrete Pad,Divider, $ -   ,Yes,5,Concrete, $ 800.00 ,No ,N/A,Yes,5,Yes,4,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No, 08/03/2022 @ 03:30 pm
8012,Wake Forest Rd at Frank St,-78.63016,35.79618,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Good,Yes,No,No,No,No,<3',No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/22/2022 @ 04:14 am
8014,Automotive Way at Brookside Dr,-78.625268,35.799607,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,Yes,2,Concrete, $ 800.00 ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Poor  ,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/22/2022 @ 03:51 am
8409,Garner Station Blvd at Goodberry's,-78.65329,35.72473,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,3,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,Yes,4,Pole-mounted, $ 424.00 ,No ,N/A,Yes,3,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,No,<3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No, 06/15/2022 @ 07:45 pm
8017,Capital Blvd at Hodges St,-78.61219,35.81062,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,No  ,N/A,N/A,No,Yes,No,No,No,<3',No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No, 06/20/2022 @ 06:21 am
8018,Capital Blvd at Westinghouse Blvd,-78.60178,35.81593,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,1,No ,N/A,0,0,No  ,N/A,N/A,No,No,No,No,No,<3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No, 06/20/2022 @ 06:12 am
8019,Capital Blvd at Brentwood Rd,-78.59637,35.81849,Yes,4,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,Yes,4,Pole-mounted, $ 424.00 ,No ,N/A,Yes,1,Yes,4,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/15/2022 @ 07:05 am
8416,S Saunders St at Illeagnes St,-78.64872,35.74452,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,4,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,Yes,3,Pole-mounted, $ 424.00 ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Fair,No,No,No,No,No,>3',No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/15/2022 @ 07:46 pm
8419,S Saunders St at Penmarc Dr,-78.64897,35.7578,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,4,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,Yes,4,Pole-mounted, $ 424.00 ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,3' to 5',Fair,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 07/07/2022 @ 04:29 am
8420,S Saunders St at Maywod Ave,-78.64905,35.76064,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,3,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,Yes,4,Pole-mounted, $ 424.00 ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,Yes,No,>3',Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 07/07/2022 @ 04:33 am
8023,Capital Blvd at Greywood Dr,-78.58413825,35.83185711,Yes,5,Yes,No ,N/A,N/A, $ -   ,No ,N/A,N/A,N/A,N/A, $ -   ,Yes,3,Pole-mounted, $ 424.00 ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,No,No,>3',Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No, 06/15/2022 @ 08:30 am
8434,St Mary's St at Hillsborough St,-78.650431,35.7812,Yes,5,Yes,No ,N/A,N/A, $ -   ,Yes,3,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,Yes,4,Pole-mounted, $ 424.00 ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Fair,No,No,No,No,No,>3',Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/27/2022 @ 12:01 pm
8452,Six Forks Rd at Capital Towers,-78.644063,35.845908,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,3,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,No ,N/A,N/A, $ -   ,No ,N/A,No ,N/A,No ,N/A,0,0,Yes,3' to 5',Poor  ,No,No,No,Yes,No,<3',Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No, 07/11/2022 @ 07:32 am
8473,Six Forks Rd at Shelley Rd,-78.64341069,35.85121718,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,3,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,5,No ,N/A,0,0,Yes,3' to 5',Excellent,No,No,No,No,No,>3',Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 07/13/2022 @ 04:04 am
8480,Lassiter Mill Rd at Marlowe Rd,-78.64850617,35.82912878,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,3,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,No ,N/A,N/A, $ -   ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,3' to 5',Good,No,No,No,Yes,No,<3',No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 07/16/2022 @ 03:18 am
8507,Glascock St at Marlborough Rd,-78.6043091,35.79216061,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,2,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,Yes,3,Pole-mounted, $ 424.00 ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Poor  ,No,No,No,No,Yes,<3',No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/20/2022 @ 05:11 am
8509,Glascock St at Culpepper Ln,-78.60127047,35.79148595,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,2,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,Yes,4,Pole-mounted, $ 424.00 ,No ,N/A,Yes,1,No ,N/A,0,0,Yes,3' to 5',Poor  ,No,No,No,No,No,>3',No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/20/2022 @ 05:01 am
8515,Bertie Dr at Culpepper Ln,-78.60311872,35.7863985,Yes,4,Yes,No ,N/A,N/A, $ -   ,Yes,1,Dirt standalone,Located on Dirt,No Divider, $ 662.00 ,Yes,4,Pole-mounted, $ 424.00 ,No ,N/A,Yes,3,No ,N/A,0,0,Yes,3' to 5',Fair,No,No,No,No,No,>3',No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No, 06/20/2022 @ 04:31 am
